id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label,probabilidade_ataque,probabilidade_percentual,classificacao,nivel_risco,resultado_deteccao,timestamp_alerta,tipo_alerta,origem,modelo,threshold_modelo
124403,1.533305,tcp,ftp,FIN,22,22,1198,1646,28.043996,62,252,5968.805664,8201.890625,7,9,73.014527,71.73924,3766.853776,4128.296726,255,555536746,2155288592,255,0.06045,0.026018,0.034432,54,75,0,0,1,1,1,1,1,2,1,1,0,1,1,0,Exploits,1,0.9954083306001967,99.54,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
50837,6e-06,ipv6-no,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,3,3,3,3,0,0,0,4,3,0,Reconnaissance,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
174454,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,21,2,21,21,10,21,0,0,0,22,21,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
139569,3e-06,crtp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,3,6,0,Exploits,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
66349,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,14,6,0,Exploits,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
123446,0.542483,tcp,http,FIN,10,8,916,1128,31.337389,62,252,12166.28027,14555.2959,2,2,60.171556,65.712289,3250.832528,86.497531,255,2527968431,2753582649,255,0.13507,0.082488,0.052582,92,141,1,162,1,1,1,1,1,1,0,0,1,2,1,0,Exploits,1,0.09981515711645102,9.98,ATAQUE,BAIXO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
174054,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,19,2,2,2,2,19,0,0,0,2,19,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
79400,1.217659,tcp,http,FIN,58,14,68115,612,58.308607,254,252,439801.2813,3738.320801,26,1,21.345315,88.374383,2020.34888,117.092828,255,2649667588,4246719254,255,0.142876,0.068789,0.074087,1174,44,1,0,3,1,22,1,1,3,0,0,1,3,2,0,Fuzzers,1,0.4062575210589651,40.63,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
97190,1.162238,tcp,smtp,FIN,72,26,72026,2088,83.45967,62,252,488891.25,13821.60938,33,8,16.369549,44.57752,1341.975201,52.384055,255,1619939308,1793095799,255,0.058768,0.015934,0.042834,1000,80,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1,0.9336340206185567,93.36,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
133094,0.202575,tcp,http,FIN,10,6,750,268,74.04665,254,252,26656.79492,8846.106445,2,1,22.508333,35.013,1166.889258,65.929375,255,2905655860,2305808979,255,0.07562,0.021642,0.053978,75,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1,0.9336340206185567,93.36,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
44793,1.27663,tcp,http,FIN,10,8,852,1304,13.316309,62,252,4806.404297,7150.074707,2,2,141.835556,175.478578,9314.71055,378.374656,255,3407674170,580346672,255,0.085967,0.048274,0.037693,85,163,0,0,2,1,1,1,1,2,0,0,0,25,2,0,Normal,0,0.09981515711645102,9.98,ATAQUE,BAIXO,FALSO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
149098,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,16,16,16,16,0,0,0,17,16,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
53808,1e-05,udp,-,INT,2,0,1546,0,100000.0025,254,0,618400000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,773,0,0,0,26,2,17,17,1,25,0,0,0,17,25,0,Fuzzers,1,0.4062575210589651,40.63,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
52517,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,5,0,Reconnaissance,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
121298,1.008592,st2,-,INT,4,0,360,0,2.974444,254,0,2141.599365,0.0,0,0,336.197344,0.0,475.447063,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1,0.2358265840876608,23.58,ATAQUE,BAIXO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
153071,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,30,2,17,17,17,30,0,0,0,17,30,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
114339,0.701138,tcp,-,FIN,16,10,1562,556,35.656318,254,252,16715.68164,5716.420898,5,3,45.113467,72.915445,2335.158417,89.412063,255,2333280788,2304338906,255,0.095689,0.044898,0.050791,98,56,0,0,3,1,2,2,1,3,0,0,0,2,3,0,Fuzzers,1,0.50567916601836,50.57,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
155685,1.781108,tcp,smtp,FIN,38,22,30988,1800,33.125447,254,252,135524.625,7721.036621,16,8,48.138056,80.801711,3202.177747,99.950195,255,3985262376,3185323716,255,0.20043,0.081659,0.118771,815,82,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Generic,1,0.9954083306001967,99.54,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
161247,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,35,2,33,33,17,35,0,0,0,33,35,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
49644,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,2,3,0,Exploits,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
50668,3.62041,tcp,smtp,FIN,44,24,31359,2050,18.506191,62,252,67720.50781,4342.049805,18,8,84.195581,153.764344,5744.892583,217.013875,255,3257528761,1246077011,255,0.261139,0.083157,0.177982,713,85,0,0,1,1,1,1,1,1,0,0,0,3,1,0,Exploits,1,0.9954083306001967,99.54,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
125555,59.392632,ospf,-,REQ,54,0,14688,0,0.892367,254,0,1941.789673,0.0,0,0,1145.003125,0.0,1272.075125,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,2,1,1,1,0,0,0,1,1,0,Exploits,1,0.50567916601836,50.57,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
49118,4.266824,tcp,-,FIN,26,44,1352,37812,16.17128,62,252,2437.410156,69284.32031,6,20,170.668765,96.087344,10946.66877,8265.501232,255,2054418125,4169939163,255,0.227705,0.135067,0.092638,52,859,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1,0.9954083306001967,99.54,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
150459,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,17,17,17,0,0,0,18,17,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
96711,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,2,2,6,0,0,0,3,4,0,Exploits,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
45860,9.624433,tcp,-,REQ,8,0,360,0,0.727316,254,0,261.833618,0.0,7,0,1374.919,0.0,2602.05825,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,33,6,8,2,2,33,0,0,0,8,33,0,Normal,0,0.2358265840876608,23.58,ATAQUE,BAIXO,FALSO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
45219,0.527782,tcp,-,FIN,10,6,534,268,28.420824,254,252,7290.888672,3395.341064,2,1,53.484889,82.331203,2781.33814,122.937562,255,266519893,714005055,255,0.170802,0.116117,0.054685,53,45,0,0,4,1,1,1,1,3,0,0,0,2,3,0,Normal,0,0.2358265840876608,23.58,ATAQUE,BAIXO,FALSO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
72171,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0,Exploits,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
72293,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Exploits,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
88869,0.788123,tcp,http,FIN,10,10,808,1136,24.107912,62,252,7389.709473,10384.16602,2,2,87.569222,78.401,5008.720878,144.602203,255,3396145094,3505930255,255,0.154164,0.05596,0.098204,81,114,1,123,3,1,1,1,1,5,0,0,1,2,3,0,Normal,0,0.09981515711645102,9.98,ATAQUE,BAIXO,FALSO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
102313,7.147017,tcp,ftp,FIN,24,24,1272,1726,6.57617,62,252,1364.485352,1852.521118,7,9,310.73988,306.005924,23504.62949,25823.78389,255,3089012862,2252299650,255,0.310576,0.108135,0.202441,53,72,0,0,1,1,1,1,1,2,1,1,0,1,1,0,Exploits,1,0.9954083306001967,99.54,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
120352,1.336824,tcp,http,FIN,12,12,910,5826,17.204957,62,252,4996.917969,31962.32031,2,3,121.439366,110.479724,7054.619011,7416.591252,255,2328386605,2639122398,255,0.260809,0.121546,0.139263,76,486,1,2412,2,1,1,2,1,1,0,0,1,2,1,0,Exploits,1,0.9954083306001967,99.54,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
43357,9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,6,2,1,1,1,6,0,0,0,1,13,0,Normal,0,0.20556920556920558,20.56,ATAQUE,BAIXO,FALSO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
132624,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,17,17,17,32,0,0,0,18,32,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
